,CITY,COUNTY,LAT,LONG,NAME_OTHER,FACILITY_TYPE,DESCRIPTION,FAC_STATUS,drcm_Longitude,drcm_Latitude,drc_Longitude,drc_Latitude,prisch_Longitude,prisch_Latitude,LONGLAT,pubsch_Longitude,pubsch_Latitude,emf_Longitude,emf_Latitude,eoc_Longitude,eoc_Latitude,ra_Longitude,ra_Latitude,TTL_BEDS,hf_Longitude,hf_Latitude
6480,MELBOURNE,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.63267893,28.12862039,,,,,,,
6481,COCOA,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.78352995,28.35917987,,,,,,,
6482,COCOA,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.78090436,28.47649236,,,,,,,
6483,TITUSVILLE,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.82007011,28.60621618,,,,,,,
6484,TITUSVILLE,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.82962485,28.54225220,,,,,,,
6485,TITUSVILLE,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.82209050,28.55595503,,,,,,,
6486,VIERA,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.73844443,28.26453698,,,,,,,
6487,PALM BAY,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.67219673,28.03054178,,,,,,,
6488,PALM BAY,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.61231258,28.00114587,,,,,,,
6489,PALM BAY,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.60507957,28.03128164,,,,,,,
6490,PALM BAY,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.66914123,27.99874865,,,,,,,
6491,PALM BAY,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.62856893,27.95195995,,,,,,,
6492,PALM BAY,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.63424827,27.99340539,,,,,,,
6493,PALM BAY,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.69702005,28.02386602,,,,,,,
6494,MELBOURNE BEACH,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.54768705,28.04587920,,,,,,,
6495,MERRITT ISLAND,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.70720152,28.38392034,,,,,,,
6496,MERRITT ISLAND,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.68849312,28.34018082,,,,,,,
6497,SATELLITE BEACH,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.60332493,28.20381377,,,,,,,
6498,SATELLITE BEACH,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.60637995,28.17250733,,,,,,,
6499,ROCKLEDGE,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.72329770,28.33431213,,,,,,,
6500,ROCKLEDGE,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.71731031,28.30457447,,,,,,,
6501,MIMS,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.84568104,28.66614879,,,,,,,
6502,PATRICK AFB,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.57844602,28.49186668,,,,,,,
6503,CAPE CANAVERAL,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.60442080,28.38749849,,,,,,,
6504,COCOA BEACH,BREVARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.60976481,28.31774413,,,,,,,
6505,FORT LAUDERDALE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.22439493,26.15074756,,,,,,,
6506,FORT LAUDERDALE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.23940273,26.06632124,,,,,,,
6507,FORT LAUDERDALE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.28756104,26.19935863,,,,,,,
6508,FORT LAUDERDALE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.29294875,26.16901997,,,,,,,
6509,FORT LAUDERDALE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.17789980,26.04808584,,,,,,,
6510,FORT LAUDERDALE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.17130723,26.17379384,,,,,,,
6511,FORT LAUDERDALE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.23632002,26.12860568,,,,,,,
6512,FORT LAUDERDALE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.20657479,26.16927664,,,,,,,
6513,FORT LAUDERDALE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.16597462,26.18991968,,,,,,,
6514,FORT LAUDERDALE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.14615164,26.16761672,,,,,,,
6515,FORT LAUDERDALE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.16479233,26.18997862,,,,,,,
6516,FORT LAUDERDALE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.15244557,26.08207132,,,,,,,
6517,DEERFIELD BEACH,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.09141970,26.31773347,,,,,,,
6518,HOLLYWOOD,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.28573982,26.04401555,,,,,,,
6519,HOLLYWOOD,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.27167741,26.00777101,,,,,,,
6520,HOLLYWOOD,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.26481142,25.98147070,,,,,,,
6521,HOLLYWOOD,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.11838912,25.98627983,,,,,,,
6522,HOLLYWOOD,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.22074960,25.98162934,,,,,,,
6523,HOLLYWOOD,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.39279938,25.98234744,,,,,,,
6524,POMPANO BEACH,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.23027632,26.21025488,,,,,,,
6525,POMPANO BEACH,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.26527068,26.26533735,,,,,,,
6526,POMPANO BEACH,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.12532741,26.22509674,,,,,,,
6527,POMPANO BEACH,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.20680427,26.20140342,,,,,,,
6528,POMPANO BEACH,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.22124951,26.23905886,,,,,,,
6529,POMPANO BEACH,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.09370416,26.27634896,,,,,,,
6530,HALLANDALE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.15005321,25.98160155,,,,,,,
6531,HALLANDALE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.12645396,25.98770861,,,,,,,
6532,HALLANDALE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.17115999,25.98743161,,,,,,,
6533,DANIA BEACH,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.14533493,26.05261579,,,,,,,
6534,DAVIE,BROWARD,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,,,,,,,,,
6535,BLOUNTSTOWN,CALHOUN,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-85.09387689,30.43180616,,,,,,,
6536,PUNTA GORDA,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.99912948,26.91717005,,,,,,,
6537,PUNTA GORDA,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.00665411,26.98756317,,,,,,,
6538,PUNTA GORDA,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.76000474,26.79966427,,,,,,,
6539,PUNTA GORDA,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.01466646,26.86064017,,,,,,,
6540,PUNTA GORDA,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.03569363,27.00164874,,,,,,,
6541,PUNTA GORDA,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.99200963,26.95479031,,,,,,,
6542,PUNTA GORDA,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.00069298,26.92213422,,,,,,,
6543,PUNTA GORDA,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.96076828,27.00657052,,,,,,,
6544,PLACIDA,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.31549256,26.86825209,,,,,,,
6545,PLACIDA,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.28773662,26.85174180,,,,,,,
6546,PORT CHARLOTTE,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.22314541,26.91739679,,,,,,,
6547,PORT CHARLOTTE,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.15683476,27.00460789,,,,,,,
6548,PORT CHARLOTTE,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.08716392,26.97597783,,,,,,,
6549,PORT CHARLOTTE,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.21025133,26.96618917,,,,,,,
6550,PORT CHARLOTTE,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.09212497,26.97616611,,,,,,,
6551,PORT CHARLOTTE,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.09155782,27.02629665,,,,,,,
6552,PORT CHARLOTTE,CHARLOTTE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.23303590,27.01030245,,,,,,,
6553,LECANTO,CITRUS,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.49871386,28.84911751,,,,,,,
6554,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.71774835,26.14414101,,,,,,,
6555,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.79511108,26.13876062,,,,,,,
6556,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.75075756,26.13817938,,,,,,,
6557,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.63339335,26.22889444,,,,,,,
6558,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.76818965,26.18175198,,,,,,,
6559,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.73214894,26.09077085,,,,,,,
6560,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.76998800,26.11284300,,,,,,,
6561,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.74913794,26.21106183,,,,,,,
6562,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.70058004,26.04619337,,,,,,,
6563,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.79862320,26.17771839,,,,,,,
6564,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.54802067,26.36564438,,,,,,,
6565,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.59415841,26.30789584,,,,,,,
6566,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.51174957,25.95730998,,,,,,,
6567,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.70417720,26.18274801,,,,,,,
6568,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.69472619,26.10527435,,,,,,,
6569,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.72562985,26.27238081,,,,,,,
6570,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.78955982,26.21177495,,,,,,,
6571,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.80592082,26.25062200,,,,,,,
6572,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.72733883,25.98432441,,,,,,,
6573,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.69007820,26.25238456,,,,,,,
6574,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.71669659,25.93801098,,,,,,,
6575,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.78467538,26.27282947,,,,,,,
6576,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.78982357,26.15827094,,,,,,,
6577,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.73032446,26.27350533,,,,,,,
6578,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.78562863,26.27174125,,,,,,,
6579,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.76990473,26.24228723,,,,,,,
6580,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.80064931,26.18946755,,,,,,,
6581,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.79728806,26.15189789,,,,,,,
6582,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.68474160,26.10661536,,,,,,,
6583,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.68762515,26.18593718,,,,,,,
6584,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.75096391,26.20981428,,,,,,,
6585,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.73513658,26.13828988,,,,,,,
6586,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.80591475,26.25149619,,,,,,,
6587,NAPLES,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.77811357,26.14711273,,,,,,,
6588,IMMOKALEE,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.44692261,26.34179913,,,,,,,
6589,IMMOKALEE,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.45032536,26.43418488,,,,,,,
6590,IMMOKALEE,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.41683533,26.41729157,,,,,,,
6591,MARCO ISLAND,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.71496598,25.93746699,,,,,,,
6592,MARCO ISLAND,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.69795096,25.93388643,,,,,,,
6593,OCHOPEE,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.38421264,25.85857111,,,,,,,
6594,OCHOPEE,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.07509505,26.16732469,,,,,,,
6595,BONITA SPRINGS,COLLIER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.81957075,26.32211124,,,,,,,
6596,LAKE CITY,COLUMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.67150993,30.17620854,,,,,,,
6597,ARCADIA,DESOTO,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.97762394,27.20093992,,,,,,,
6598,ARCADIA,DESOTO,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.99977247,27.09244868,,,,,,,
6599,ARCADIA,DESOTO,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.84258211,27.20878422,,,,,,,
6600,ARCADIA,DESOTO,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.86190107,27.21698706,,,,,,,
6601,OLD TOWN,DIXIE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-83.11167042,29.62529064,,,,,,,
6602,JACKSONVILLE,DUVAL,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.66020240,30.33113219,,,,,,,
6603,JACKSONVILLE,DUVAL,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.66691300,30.35060216,,,,,,,
6604,JACKSONVILLE,DUVAL,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.66427709,30.34849414,,,,,,,
6605,JACKSONVILLE,DUVAL,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.61448976,30.26173715,,,,,,,
6606,JACKSONVILLE,DUVAL,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.58730087,30.29018067,,,,,,,
6607,JACKSONVILLE,DUVAL,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.60073360,30.31280663,,,,,,,
6608,JACKSONVILLE,DUVAL,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.68544915,30.32004372,,,,,,,
6609,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.19663951,30.48248193,,,,,,,
6610,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.23661403,30.44357362,,,,,,,
6611,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.21856340,30.51623559,,,,,,,
6612,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.21885336,30.53400307,,,,,,,
6613,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.20794916,30.44574005,,,,,,,
6614,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.21410232,30.47808094,,,,,,,
6615,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.29355582,30.40210711,,,,,,,
6616,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.22860000,30.53110000,,,,,,,
6617,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.22436202,30.47240570,,,,,,,
6618,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.19383675,30.47589223,,,,,,,
6619,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.23205315,30.42956456,,,,,,,
6620,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.25919508,30.48639135,,,,,,,
6621,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.21928802,30.51402352,,,,,,,
6622,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.21952064,30.51086477,,,,,,,
6623,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.23132536,30.44329131,,,,,,,
6624,PENSACOLA,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.40258111,30.34033612,,,,,,,
6625,CANTONMENT,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.28845000,30.56657883,,,,,,,
6626,CANTONMENT,ESCAMBIA,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-87.29023470,30.57059044,,,,,,,
6627,BUNNELL,FLAGLER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.25651254,29.46627776,,,,,,,
6628,EASTPOINT,FRANKLIN,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-84.88774434,29.73661123,,,,,,,
6629,CARRABELLE,FRANKLIN,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-84.59746714,29.88459434,,,,,,,
6630,QUINCY,GADSDEN,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-84.56832406,30.58742098,,,,,,,
6631,BELL,GILCHRIST,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.84436112,29.65816873,,,,,,,
6632,BELL,GILCHRIST,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.86596273,29.78433674,,,,,,,
6633,TRENTON,GILCHRIST,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.82387546,29.63005499,,,,,,,
6634,MOORE HAVEN,GLADES,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.12536492,26.84011872,,,,,,,
6635,PORT SAINT JOE,GULF,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-85.28971210,29.81432529,,,,,,,
6636,WEWAHITCHKA,GULF,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-85.20206985,30.10609902,,,,,,,
6637,JASPER,HAMILTON,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.95442182,30.51953433,,,,,,,
6638,WAUCHULA,HARDEE,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.81012559,27.55659553,,,,,,,
6639,LABELLE,HENDRY,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.38280487,26.75036852,,,,,,,
6640,LABELLE,HENDRY,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.42653543,26.74624378,,,,,,,
6641,CLEWISTON,HENDRY,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.99771199,26.32619524,,,,,,,
6642,CLEWISTON,HENDRY,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.90573943,26.30170637,,,,,,,
6643,CLEWISTON,HENDRY,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.93492096,26.75341832,,,,,,,
6644,BROOKSVILLE,HERNANDO,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.39947888,28.55281136,,,,,,,
6645,BROOKSVILLE,HERNANDO,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.45663243,28.47878968,,,,,,,
6646,SPRING HILL,HERNANDO,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.57569318,28.48564558,,,,,,,
6647,SEBRING,HIGHLANDS,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.42090313,27.44219126,,,,,,,
6648,AVON PARK,HIGHLANDS,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,,,,,,,,,
6649,LAKE PLACID,HIGHLANDS,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-81.36740000,27.29560000,,,,,,,
6650,TAMPA,HILLSBOROUGH,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.39226624,28.03302311,,,,,,,
6651,TAMPA,HILLSBOROUGH,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.33180794,27.99639016,,,,,,,
6652,TAMPA,HILLSBOROUGH,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.52702155,28.00585499,,,,,,,
6653,TAMPA,HILLSBOROUGH,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.45448474,27.95174063,,,,,,,
6654,TAMPA,HILLSBOROUGH,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.46231595,28.08722131,,,,,,,
6655,PLANT CITY,HILLSBOROUGH,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.11704232,27.98949599,,,,,,,
6656,PLANT CITY,HILLSBOROUGH,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.13786850,28.02167627,,,,,,,
6657,SUN CITY CENTER,HILLSBOROUGH,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.35416157,27.71335993,,,,,,,
6658,SEFFNER,HILLSBOROUGH,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-82.31026918,27.99938863,,,,,,,
6659,BONIFAY,HOLMES,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-85.66411618,30.78674067,,,,,,,
6660,WESTVILLE,HOLMES,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-85.85134891,30.77444602,,,,,,,
6661,FELLSMERE,INDIAN RIVER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.60153494,27.77018292,,,,,,,
6662,VERO BEACH,INDIAN RIVER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.49635121,27.62475638,,,,,,,
6663,VERO BEACH,INDIAN RIVER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.42025683,27.71275242,,,,,,,
6664,VERO BEACH,INDIAN RIVER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.42215426,27.68326004,,,,,,,
6665,VERO BEACH,INDIAN RIVER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.42940474,27.64948042,,,,,,,
6666,VERO BEACH,INDIAN RIVER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.33962120,27.60280361,,,,,,,
6667,VERO BEACH,INDIAN RIVER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.40829357,27.76298104,,,,,,,
6668,VERO BEACH,INDIAN RIVER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.37011524,27.65222747,,,,,,,
6669,VERO BEACH,INDIAN RIVER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.39559156,27.62960787,,,,,,,
6670,VERO BEACH,INDIAN RIVER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.52057417,27.74313757,,,,,,,
6671,VERO BEACH,INDIAN RIVER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.40133693,27.58773286,,,,,,,
6672,SEBASTIAN,INDIAN RIVER,,,,EMERGENCY MEDICAL SERVICE,,,,,,,,,,,,-80.49265449,27.83097156,,,,,,,
