,CITY,COUNTY,FACILITY_TYPE,TTL_BEDS,hos_Longitude,hos_Latitude,hf_Longitude,hf_Latitude
3372,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.36159200,25.75344900
3373,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.26257200,25.77593700
3374,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.36353200,25.70184600
3375,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.35728200,25.72845800
3376,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.41980400,25.69508100
3377,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.20287500,25.91115400
3378,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.37786100,25.59865400
3379,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.40888900,25.74179800
3380,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.18083295,25.89544689
3381,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.36402000,25.74468300
3382,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.36800294,25.73178563
3383,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.35974300,25.74549000
3384,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.39317100,25.76599300
3385,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.22188200,25.75938800
3386,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.41631200,25.75823000
3387,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.33824200,25.73176800
3388,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.28717300,25.77094500
3389,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.42827100,25.60563400
3390,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.34745100,25.71938300
3391,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.35060200,25.72704800
3392,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.42969100,25.69315100
3393,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.41191100,25.70303100
3394,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.37660200,25.71517800
3395,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.31911300,25.76620200
3396,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.42409300,25.68245200
3397,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.40023000,25.72714400
3398,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.22115200,25.76014800
3399,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.35144704,25.57801155
3400,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.31970100,25.61202200
3401,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.38801984,25.73188114
3402,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.37509100,25.71922200
3403,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.21081200,25.86826800
3404,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.32854200,25.73917900
3405,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.31411000,25.75547300
3406,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.35652900,25.69593500
3407,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.43991200,25.74646000
3408,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.30413300,25.76813000
3409,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.37458100,25.57764300
3410,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.24220300,25.75673900
3411,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.44630100,25.63153500
3412,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.37400300,25.68222800
3413,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.33385100,25.75860300
3414,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.42739300,25.67367800
3415,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.36876000,25.60401300
3416,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.40425400,25.72692500
3417,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.20614100,25.88754300
3418,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.43402900,25.67252800
3419,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.29178300,25.75368600
3420,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.31064500,25.75424700
3421,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.35188200,25.75379900
3422,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.33528200,25.72239900
3423,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.18341100,25.96473700
3424,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.25763838,25.77436398
3425,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.21831000,25.89356300
3426,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.21348300,25.90784800
3427,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.23835200,25.86577900
3428,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.29952200,25.81928900
3429,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.34239100,25.74969300
3430,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.41863200,25.62164100
3431,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.40095100,25.74511100
3432,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.29984200,25.76874800
3433,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.17522100,25.97099200
3434,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.40128100,25.68094400
3435,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.39106200,25.77005000
3436,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.29774200,25.69908100
3437,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.41510200,25.69127200
3438,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.29208200,25.76930300
3439,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.31207200,25.75132800
3440,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.33361100,25.62976200
3441,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.42512700,25.62223500
3442,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.36471100,25.62454200
3443,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.34740000,25.56345100
3444,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.36790100,25.76217300
3445,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.20754000,25.88166400
3446,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.41441200,25.67674200
3447,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.26619200,25.77086900
3448,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.43668100,25.73706300
3449,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.43976100,25.63786100
3450,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.17751200,25.85036800
3451,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.42871200,25.71480900
3452,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.22856200,25.86037800
3453,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.42639085,25.61408849
3454,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.42757200,25.62724900
3455,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.42379400,25.60279800
3456,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.34188100,25.61366300
3457,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.41605200,25.75160900
3458,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.34956100,25.71427400
3459,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.38487914,25.60581488
3460,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.28010076,25.76583954
3461,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.43878500,25.72452100
3462,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.41125200,25.68850000
3463,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.38834100,25.60896300
3464,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.28842100,25.73197100
3465,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.44097897,25.71007871
3466,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.26404000,25.76872300
3467,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.43221100,25.71077100
3468,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.22012100,25.88969300
3469,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.42661200,25.66539900
3470,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.39320200,25.56827300
3471,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.43103200,25.60581800
3472,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.43104200,25.73945800
3473,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.45155100,25.69077300
3474,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.44418200,25.72990900
3475,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.37836200,25.74589000
3476,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.41452798,25.60231454
3477,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.39317200,25.56653300
3478,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.43040100,25.73091300
3479,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.41205370,25.67172803
3480,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.42243100,25.69944100
3481,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.41019852,25.60033649
3482,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.40994200,25.72716300
3483,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.45455100,25.67187300
3484,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.37909100,25.58839300
3485,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.47893494,25.56380883
3486,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.44997300,25.68645800
3487,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.39274200,25.68176800
3488,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.38800800,25.73897800
3489,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.37772100,25.57458100
3490,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.45312200,25.66872200
3491,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.45287300,25.72730800
3492,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.21704000,25.94712900
3493,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.36336500,25.57657800
3494,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.41700200,25.66991800
3495,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.51094000,25.58877700
3496,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.24448200,25.86318900
3497,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.38402039,25.59151441
3498,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.43756100,25.69969300
3499,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.44814100,25.72711100
3500,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.45685100,25.71587100
3501,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.46022095,25.68090446
3502,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.33482300,25.72852800
3503,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.38714100,25.60832300
3504,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.36623900,25.72183700
3505,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.28690200,25.76903800
3506,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.35520300,25.69924400
3507,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.34720100,25.74706400
3508,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.41377200,25.73921000
3509,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,7.0,,,-80.33172714,25.59607246
3510,AVENTURA,MIAMI-DADE,ASSISTED LIVING FACILITY,171.0,,,-80.14519811,25.94627221
3511,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.33502885,25.73690745
3512,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.31820100,25.75776000
3513,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.40228100,25.58338800
3514,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.35153200,25.76860900
3515,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.30462300,25.69684900
3516,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.23319100,25.87921300
3517,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.42622500,25.67819400
3518,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.41635100,25.76784200
3519,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.22123200,25.82607800
3520,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.30950100,25.75707300
3521,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.33352666,25.73255909
3522,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.20078300,25.76598400
3523,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.40043000,25.66401400
3524,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.27335200,25.76919800
3525,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.22992000,25.79246300
3526,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.22537200,25.79333300
3527,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.33018500,25.62620200
3528,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.23827100,25.76366300
3529,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.23196200,25.78020100
3530,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.43451200,25.66727000
3531,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.38256000,25.58827300
3532,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.27967100,25.77335300
3533,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.42066100,25.74285300
3534,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.19465000,25.83773900
3535,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.41984100,25.73413100
3536,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.41699000,25.66711300
3537,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.36627200,25.70255900
3538,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.35800100,25.61719300
3539,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.39442300,25.55629000
3540,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.20295100,25.89442200
3541,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.37341300,25.70874700
3542,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.30365100,25.74510800
3543,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.26039000,25.77805300
3544,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.46283200,25.71590800
3545,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.40973100,25.77890300
3546,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.42445200,25.74991100
3547,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.22348300,25.88103800
3548,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.37876100,25.72295400
3549,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.22657700,25.95468000
3550,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.35017200,25.74109100
3551,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.31652100,25.75924100
3552,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.39425100,25.77424200
3553,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.35115500,25.69659300
3554,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.33493100,25.59331500
3555,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.28608100,25.76436300
3556,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.40570200,25.69961000
3557,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.23519200,25.81050000
3558,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.34316200,25.75624100
3559,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.29416200,25.76430000
3560,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.40424300,25.72748000
3561,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.32684000,25.76363500
3562,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.25252000,25.76101300
3563,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.20608200,25.87321000
3564,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.38171000,25.59978300
3565,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.20540300,25.75840200
3566,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.41424000,25.68389300
3567,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.22221100,25.75664300
3568,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.42141200,25.73091800
3569,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.43065200,25.68864100
3570,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.38191200,25.72034900
3571,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.24572100,25.79335400
3572,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.24977100,25.73599600
3573,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.34235100,25.75322300
3574,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.22103200,25.81274800
3575,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.30301200,25.76552000
3576,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.24481000,25.75162400
3577,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.37593200,25.58024000
3578,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.28449000,25.76657400
3579,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,8.0,,,-80.34542100,25.70828200
3580,MIAMI LAKES,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.34619475,25.93433970
3581,MIAMI LAKES,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.34651800,25.90645400
3582,MIAMI LAKES,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.34485100,25.90512300
3583,MIAMI LAKES,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.34645200,25.91210900
3584,MIAMI LAKES,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.34559200,25.90713900
3585,MIAMI LAKES,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.34456200,25.92726800
3586,MIAMI LAKES,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.32025700,25.90304400
3587,MIAMI LAKES,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.34085700,25.89922400
3588,MIAMI LAKES,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.30205200,25.91239900
3589,MIAMI LAKES,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.34507200,25.92181900
3590,MIAMI LAKES,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.30736300,25.90400600
3591,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,9.0,,,-80.42588200,25.66483800
3592,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,9.0,,,-80.38220100,25.71115200
3593,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,9.0,,,-80.36455200,25.73945000
3594,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,9.0,,,-80.40283200,25.78050800
3595,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,9.0,,,-80.34895200,25.72401200
3596,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,9.0,,,-80.23464200,25.80650800
3597,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,9.0,,,-80.37376100,25.72856300
3598,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,9.0,,,-80.24064819,25.78947420
3599,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,9.0,,,-80.21096300,25.86825800
3600,HIALEAH,MIAMI-DADE,ASSISTED LIVING FACILITY,12.0,,,-80.28564100,25.83109100
3601,HIALEAH,MIAMI-DADE,ASSISTED LIVING FACILITY,12.0,,,-80.28283300,25.84559800
3602,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,16.0,,,-80.27846100,25.77609900
3603,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,16.0,,,-80.26506200,25.76291800
3604,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,16.0,,,-80.25019300,25.76574800
3605,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,16.0,,,-80.21562700,25.78158000
3606,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,16.0,,,-80.21635100,25.78073100
3607,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,16.0,,,-80.22630200,25.76236800
3608,OPA LOCKA,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.25635200,25.90865100
3609,OPA LOCKA,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.26467200,25.93660800
3610,OPA LOCKA,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.27992200,25.95051800
3611,OPA LOCKA,MIAMI-DADE,ASSISTED LIVING FACILITY,6.0,,,-80.27362200,25.94648900
3612,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.23307300,25.79408900
3613,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.22869100,25.77789300
3614,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.24992300,25.77277000
3615,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.24184100,25.77025300
3616,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.26742767,25.77559604
3617,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.22960100,25.75283300
3618,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.23834200,25.77761000
3619,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.24795200,25.74916800
3620,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.19818300,25.80147800
3621,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.24761050,25.73943741
3622,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.19934200,25.80748900
3623,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.21414100,25.80929200
3624,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.26983200,25.77798800
3625,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.23707500,25.77864900
3626,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.26925900,25.77202600
3627,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.24226000,25.74739300
3628,MIAMI,MIAMI-DADE,ASSISTED LIVING FACILITY,14.0,,,-80.23729200,25.78845200
